# 단어<TAB>뜻풀이 — 우리말샘 온라인 수집 결과(자동 생성 파일, 손으로 고치지 마세요).
# scripts/exportKoreanDictCorpus.mjs 가 .github/workflows/dictionary.yml 의
# refresh 잡(매주 월요일 + 수동 실행)에서 자동으로 다시 만들어 커밋합니다.
뮤리엘의웨딩	호건(Hogan, P.J.) 감독의 1994년 영화. 뚱뚱한 뮤리엘이 가족과 친구들로부터 무시를 당하며…
뮤립자	뮤 입자’의 북한어.
뮤메탈	자기 차장용 재료를 만드는 데 사용하는 니켈 합금. 약한 자기장에서 높은 투자율을 나타내는 재료의…
뮤비	노래나 연주 등 그 음악에 맞는 영상을 제작하여, 음악을 들으며 동시에 화면을 감상할 수 있게 만든 음악…
뮤시노겐	물을 흡수하여 ‘뮤신’을 형성하는 당단백질. ⇒규범 표기는 미확정이다.
뮤신	동물의 외분비샘에서 분비되는 점성 물질을 통틀어 이르는 말. 당단백질과 무코단백질의 혼합물로 세포의…
뮤어	에드윈 뮤어, 영국의 시인·평론가(1887~1959). 현실 속에서 자기의 영혼을 있는 그대로 묘사해서…
뮤얼리	패션에 관심이 많은 남성들을 위한 남성용 장신구. 기존의 여성의 전유물이었던 장신구에서 벗어나 패션을…
뮤온	경입자에 속하는 소립자(素粒子)의 하나. 파이(π) 중간자와 케이(K) 중간자가 붕괴할 때 생기는…
뮤작	은행, 승강기, 백화점, 마트, 공항 따위의 공공장소에서 틀기 위한 목적으로 만들어진 기악곡으로 편곡된…
뮤즈	무사’의 영어 이름. 2. 1979년 핵연료 사용을 반대하기 위해 뜻있는 몇몇의 록 음악가들이 주도하여…
뮤즈팩	오픈 소스 손실 오디오 코덱. 특별히 초당 160~180킬로비트(Kb)의 비트 레이트에서 스테레오 오디오…
뮤즐리	곡물, 견과류, 말린 과일 따위를 섞은 것. 주로 우유에 타서 먹는다.
뮤지션	음악에 관련된 일을 하며 창조적으로 음악을 만드는 사람. 넓은 의미로는 취미로 악기를 다루는 비전문가부터…
뮤지올로지	미술관이나 박물관에 관한 모든 연구를 하는 분야.
뮤지컬	미국에서 발달한 현대 음악극의 한 형식. 음악·노래·무용을 결합한 것으로, 뮤지컬 코미디나 뮤지컬…
뮤직머신	1980년부터 1985년 사이에 발간된 컴퓨터 뮤직 저널의 논문 가운데 53개의 명저를 엄선하여 출판한…
뮤직비디오의이해	작가 김진곤이 쓴 책. 2018년에 출간되었다.
뮤직쇼	음악을 중심으로 펼치는 쇼.
뮤티즌	인터넷에서 음악을 내려받아 즐기는 네티즌.
뮨달의요정	프랑스의 &lt;FL&gt;헤보얀&lt;/FL&gt;(Heboyan…
뮨스타	프랑스 알자스 지방의 대표 치즈. 프랑스 동북부의 &lt;FL&gt;뮨스타&lt;/FL&gt;(Munste…
뮬란	뉴질랜드의 영화감독 &lt;FL&gt;카로&lt;/FL&gt;(Caro, N.)가 만든 영화.…
므거이	무겁게.
므겁다	무겁다’의 옛말. 모음으로 시작하는 어미 앞에서는 ‘므-’이나 ‘므거우-’가 된다.
므그니	묵직이’의 옛말.
므긔	무게’의 옛말.
므네상스	남성의 소비가 증가하면서 남성이 소비의 주체로 부상하게 된 현상.
므니	잇따라.
므더니	소홀하게.
므란티	태풍의 이름. 2010년 제10호, 2016년 제14호 태풍을 이른다. ⇒규범 표기는 미확정이다.
므레모사	김초엽(金草葉)이 지은 소설책. 2021년에 출간되었다.
므로제크	스와보미르 므로제크, 폴란드의 극작가(1930~2013). 10월 혁명과 헝가리 폭동 이후 생긴 부조리…
므루	물러나서.
므르니기	무르익게.
므르다	무르다’의 옛말. 모음으로 시작하는 어미 앞에서는 ‘믈-’로 나타난다.
므릇	대체로 헤아려 생각하건대. ⇒규범 표기는 ‘무릇’이다.
므리담감	인도의 고전 음악에 쓰는 큰북. 나무로 만든 몸통의 양쪽 면에 가죽을 바르고 한쪽 면의 중앙에 흙을…
므리당감	인도의 전통 타악기. 힌두스타니의 타블라에 해당하는 타악기로 두 개의 헤드를 가진 통나무 형태의…
므섯	무엇’의 옛말.
므스	무엇’의 옛말.
므스게	무엇’의 방언
므스그라	무슨 까닭으로.
므스르에크메이	옥수숫가루에 달걀, 요구르트, 우유 따위를 넣어 만든 튀르키예식 빵. ⇒규범 표기는 미확정이다.
므스리	무수리’의 옛말.
므스므라	무슨 까닭으로.
므슥	무엇’의 옛말.
므슨	무슨’의 방언
므슴	무엇’의 옛말. 2. ‘무슨’의 옛말. 3. ‘어찌’의 옛말.
므슷	무슨’의 옛말.
므싀엽다	무섭다’의 옛말. 모음으로 시작하는 어미 앞에서는 ‘므싀-’이나 ‘므싀여우-’로 나타난다.
므와레	텔레비전 화상에서 두 가지 주기적 원인의 간섭맥 놀이 때문에 재생 시 나타나는 물결무늬 모양. ⇒규범…
므은드레	민들레’의 옛말.
므쥐르	펜싱에서, 찌르기 동작을 하여 상대의 검 끝에 닿는 최장 거리.
므즉	가까운 곳.
므지게	무지개’의 옛말.
므첸스크의맥베스부인	소련의 작곡가 쇼스타코비치와 &lt;FL&gt;알렉산드르 프리스&lt;/FL&gt;가 공동으로 대본을…
므프레	물푸레’의 옛말.
므흣	수상쩍은 미소를 지을 정도로 마음이 흡족함. 주로 이성의 자극적인 사진이나 영상을 볼 때 쓰는데, 단순히…
믁지	송사리’의 방언
믄드기	문득’의 옛말.
믄드시	문득’의 옛말.
믄득	문득’의 옛말.
믄듯	문득’의 옛말.
믈건	물건(物件)’의 옛말.
믈그름	물끄러미’의 옛말.
믈라카	말레이시아, 말레이반도 서쪽 연안의 믈라카 해협에 있는 항구 도시. 고무, 주석의 선적항이며, 주민의 약…
믈레	물레’의 옛말.
믈매	물매’의 옛말.
믈어츨다	걸다’의 옛말.
믈엄	홍어 따위의 물고기.
믈읫	무릇’의 옛말.
믉다	묽다’의 옛말.
믜역져비	수제비와 비슷한 음식.
믭다	밉다’의 옛말. 모음으로 시작하는 어미 앞에서는 ‘-’이나 ‘믜우-’가 된다.
믯구리	미꾸라지’의 옛말.
믯그럽다	미끄럽다’의 옛말.
믯믲다	미끈미끈하거나 밋밋하다.
미가	쌀을 팔고 사는 값.
미가신	아직 믿을 수 없음.
미가전	시집을 가기 전.
미가키	옥, 돌, 쇠붙이 따위를 갈아서 빛을 냄. 또는 그 빛.
미각	맛을 느끼는 감각. 주로 혀에 있는 맛봉오리가 침에 녹은 화학 물질에 반응하여 일어난다. 단맛, 짠맛…
미각기행	맛있는 음식을 맛보기 위해 떠나는 여행.
미각노마드	새롭거나 특별하고 맛있는 음식을 먹기 위해 거리나 가격에 상관없이 여러 곳을 돌아다니는 사람. 또는 그런…
미각노마드족	새롭거나 맛있는 음식을 찾기 위해 여러 곳을 돌아다니는 사람. 또는 그런 무리.
미국대도시의죽음과삶	미국의 언론인 &lt;FL&gt;제이콥스&lt;/FL&gt;(Jacobs, J.)가 지은 책.…
미깟	미끼’의 방언
미끄러져걷기	세 발자국씩 미끄러져 걷는 춤사위.
미끗이	모양이 거친 데 없이 미끈하게.
미끗하다	모양이 거친 데 없이 미끈하다.
미네랄	생체의 생리 기능에 필요한 광물성 영양소. 칼륨, 나트륨, 칼슘, 인, 철 따위가 있다.
미네랄로지	광물의 물리적·화학적 성질과 종류, 광물이 이루어지는 원인, 산출되는 상태, 쓰임새 따위를 연구하는 학문.
미네랄소금	미량의 미네랄 성분을 포함한 소금.
미네랄페이퍼	돌을 주원료로 하여 만든 종이. 나무를 사용하지 않아 친환경적으로 여겨지며, 잘 찢어지지 않고 물에 젖지…
미넬리	빈선트 미넬리, 미국의 영화감독(1903~1986). 할리우드 뮤지컬 장르를 대표하는 거장이다. 작품에…
미녁	미역’의 방언
미녜	프랑수아 오귀스트 마리 미녜, 프랑스의 역사가(1796~1884). 복고 왕정의 정책에 반대하였고, 왕의…
미뇽	프랑스의 토마(Thomas, C. L. A.)가 괴테의 소설 &amp;lt;빌헬름…
미뉴엣	스텝이 작은 춤. 17세기 중엽 프랑스 궁정에 도입되어 상류 계급이 애호하는 춤이 되었다. ⇒규범 표기는…
미니맵	온라인 게임에서 캐릭터가 속해 있는 공간을 간략하게 보여 주는 지도. 캐릭터들의 위치, 상황, 지형…
미니멈	수량이나 정도가 최소인 것.
미니오븐	일반 오븐에 비하여 크기가 작은 오븐.
미니컵	작은 크기의 컵. 또는 그러한 컵에 들어갈 만한 음식물의 용량.
미더웁다	믿음성이 있다. ⇒규범 표기는 ‘미덥다’이다. 2. ‘미덥다’의 북한어.
미덥다	믿음이 가는 데가 있다.
미뜽	뫼’의 방언
미라시듐	흡충강의 애벌레를 통틀어 이르는 말. 모양은 종류에 따라 차이가 있으나 보통 긴 알 모양 또는…
미렷	미렷하다’의 어근.
미마지	피마자’의 방언
미미마게	접는 작업. 또는 종이나 천을 접어 붙이는 작업.
미쁘다	믿음성이 있다.
미쁨	믿음직하게 여기는 마음.
미생마	바둑에서, 아직 완전히 살지 못한 말.
미세먼지마스크	미세 먼지가 호흡기를 통해 몸속으로 들어오는 것을 막기 위하여 쓰는 마스크.
미세먼지제로프로젝트	기상 전문가 김동식(金東湜)과 반기성(潘基成)이 함께 쓴 책. 2020년에 간행되었다.
미션투마스	미국의 &lt;FL&gt;드팔마&lt;/FL&gt;(De Palma, B.) 감독이 만든 영화.…
미셥다	무섭다’의 방언
미셸몽테뉴	미셸 에켐 드 몽테뉴, 프랑스의 사상가(1533~1592). 대표적인 도덕주의자로, 회의론(懷疑論)을…
미소를띄우며나를보낸그모습처럼	이은하 작사, 장덕 작곡의 대중가요. 1986년에 발표된 이은하의 앨범에 수록되어 있다. ⇒규범 표기는…
미술관에간윌리	영국의 작가 &lt;FL&gt;브라운&lt;/FL&gt;(Browne, A.)이 지은 그림책.…
미숩다	무섭다’의 방언
미슐레	쥘 미슐레, 프랑스의 역사가(1798~1874). 역사에서의 민중의 역할을 강조하였으며, 과거의 전체적…
미스마플이울던새벽	김살로메(金Salome)가 쓴 산문집. 2018년에 출간되었다.
미스맘	결혼이나 성관계 없이, 정자만을 공급받아 임신·출산하는 여성.
미스탬버린	강산에 작사·작곡의 대중가요. 1998년에 발표된 강산에의 노래이다.
미스터마켓이공이일	주식 투자 전문가 이한영 외 4인이 지은 책. 2020년에 출간되었다.
미스터마켓이천이십일	주식 투자 전문가 이한영 외 4인이 지은 책. 2020년에 출간되었다.
미스트랄	프랑스의 론강을 따라 리옹만으로 부는 강한 북풍. 론강의 삼각 지대인 프로방스에서 불어오는 서북풍과…
미시마	일본 후쿠시마현(福島縣) &lt;FL&gt;오누마군&lt;/FL&gt;에 있는 정.…
미시엄마	외모와 차림 따위가 미혼 여성처럼 보이는, 아이가 딸린 여성을 이르는 말.
미식노마드	새롭거나 특별하고 맛있는 음식을 먹기 위해 여러 곳을 돌아다니는 사람.
미쎌	마이셀’의 북한어.
미쓰마키누이	셔츠 따위의 밑단을 두 번 말아서 세 겹으로 박는 바느질. ⇒규범 표기는 미확정이다.
미안하다고말하지마	서지니·신용재 작사, 김동휘·킹밍 작곡의 대중가요. 2021년에 발표된 이프의 앨범에 수록되어 있다.
미안하다고말하지말아줘	윤토벤·손박사 작사·작곡의 대중가요. 2021년에 발표된 신예영의 앨범에 수록되어 있다.
미안해고마워	송일곤 외 3인의 감독이 만든 영화. 2011년에 개봉하였다.
미야마	일본 후쿠오카현(福岡縣) 남부에 있는 도시. 예부터 &lt;FL&gt;야베강&lt;/FL&gt;을 이용한…
미야코지마	일본 오키나와현(沖繩縣) 남서부에 있는 도시. 미야코 제도(宮古諸島)에 속한 여섯 섬을 아우르고 있으며…
미얀마	동남아시아 인도차이나반도 서쪽에 있는 연방 공화국. 1948년에 영국에서 독립하였다. 중앙 평원에서는…
미얀마어사전	미얀마의 공용어인 버마어를 모아 일정한 순서로 배열하여 의미, 주석, 어원, 품사, 다른 말과의 관계…
미어캣	몽구스과의 포유류. 몸길이는 25~35cm 정도이며, 가늘고 긴 꼬리가 있고 발가락은 네 개씩이다.…
미어캣의모자	임경섭의 그림책. 2021년에 출간되었다.
미용숍	파마, 커트, 화장, 그 밖의 미용술을 실시하여 용모, 두발, 외모 따위를 단정하고 아름답게 해 주는…
미웁다	밉다’의 방언
미워도좋아	최갑원 작사, 피제이 작곡의 대중가요. 2007년에 발표된 별의 앨범에 수록되어 있다.
미워해널잘지내지는마	이서현 작사, 김용신 외 3인 작곡의 대중가요. 2018년에 발표된 샤넌의 앨범에 수록되어 있다.
미워해줘	최갑원 작사, 피제이 작곡의 대중가요. 2007년에 발표된 플라이 투 더 스카이의 앨범에 수록되어 있다.
미짓기적을일으켜줘	영국의 작가 &lt;FL&gt;보울러&lt;/FL&gt;(Bowler, T.)가 지은 소설. 우리나라에는…
미찐	마이신’의 북한어.
미첼	블루 미첼, 미국의 트럼펫 연주가(1930~1979). 본명은 &lt;FL&gt;리처드 앨런…
미쳤어	에릭·용감한 형제 작사, 용감한 형제 작곡의 대중가요. 2008년에 발표된 손담비의 앨범에 수록되어 있다.
미추렇다	미추룸하다’의 방언
미츨하다	맺히거나 구부러진 데가 없이 밋밋하고 곧다.
미츳미츳	미끈하고 밋밋하게 자라거나 생긴 모양.
미츳미츳하다	미끈하고 밋밋하게 자라거나 생긴 데가 있다.
미츳하다	모양새가 미끈하고 밋밋하다.
미치게보고싶은	박종미 작사, 박해운 작곡의 대중가요. 2012년에 발표된 태연의 노래이다.
미친듯놀자	정민준 작사·작곡의 대중가요. 2005년에 발표된 노 브레인의 앨범에 수록되어 있다.
미친듯이	히트맨 방 작사·작곡의 대중가요. 2010년에 발표된 투 에이엠의 앨범에 수록되어 있다.
미카마이신	항생 물질의 하나. 흰색과 엷은 누런색 분말로 물에 잘 녹지 않는다. 포도상 구균…
미코얀	아나스타시 이바노비치 미코얀, 소련의 정치가(1895~1978). 1938년 이후 부수상을 지냈고…
미코플라스마	박테리아의 특성을 가지고 있는 미생물. 세포벽이 없으며, 열에 약하고 폐렴, 관절염, 식물병 따위를…
미코플라즈마병	미코플라스마 속의 병원균에 의하여 일어나는, 가축과 가금의 전염병. 이 병에 걸리면 생산성이 떨어지고…
미쿡	미국’을 속되게 이르는 말. 서양인들의 발음을 흉내 낸 것에서 비롯되었다.
미토마이신	방선균에서 발견한 항암성 항생 물질. 위암, 이자암, 유방암 따위의 치료에 쓰는데, 백혈구 감소증, 신장…
미토미찡	미토마이신’의 북한어.
미하일로마노프	제정 러시아의 황제(1596~1645). 로마노프 왕조의 시조로, 폴란드 간섭으로부터 해방된 후 귀족…
믹디기	멱서리’의 방언
믹마스	이스라엘의 북부에 있는 고원 도시. 예루살렘에서 북동쪽으로 약 13km 떨어진 곳에 위치해 있으며…
믹믹	찰찰’의 방언
믹서	과실, 곡물, 야채 따위를 갈거나 이겨 가루 또는 즙을 내는 기계. 2. 영화 촬영본에 음악이나 특수…
믹서리	멱서리’의 방언
믹소바이러스	인플루엔자, 유행성 귀밑샘염 따위를 일으키는 바이러스군.
믹소비루스	믹소바이러스’의 북한어.
믹소트	배우자 간 생식 세포의 결합으로 생긴 생성물 접합자. ⇒규범 표기는 미확정이다.
믹솔로지스트	음료에 관한 전문 지식을 갖추고 새롭고 다양한 칵테일을 만드는 일을 전문으로 하는 사람.
믹스너트	땅콩, 잣, 호두, 아몬드 따위의 각종 견과류가 혼합된 것.
믹스올	회전 건조기, 기름 버너, 스킵 따위를 갖추고 공사 현장에서 아스팔트 포장 및 수리용 원료를 뒤섞거나…
믹스처	메시앙이 시도한 것으로, 음색적 효과를 위해 성부에 높은 배음렬의 음들을 더하는 기법. 원래는 오르간에서…
믹스트존	경기장 출구 쪽에 있는 공동 취재 구역. 경기장에서 경기를 마치고 나오는 선수들과 인터뷰를 할 수 있도록…
믹싱	영화를 편집할 때 대사, 음악, 음향 효과 등의 모든 개별적 사운드 트랙을 하나의 마스터 사운드 트랙으로…
믹싱볼	음식을 섞는 데 쓰는 그릇. 운두가 높고 아가리가 넓다.
믹타	민주주의와 자유 시장 경제에 대한 핵심 가치를 공유하며, 국제 사회의 공공 이익 증대에 기여하기 위해…
믹톤	둘 또는 그 이상의 종간 잡종이 본래의 양친종과 여교잡으로 완전 임성을 가지는 경우에 형성되는 광역…
믹트	넥스트 일레븐 국가 중 2011년 경제 성장 가능성이 높은 국가로 손꼽힌 멕시코, 인도네시아, 한국…
믹틀란테쿠틀리	아즈텍 신화에 나오는 죽음의 신. 해골의 형상을 하고 있으며, 죽은 자들의 왕국을 다스린다. 뼈들을 모아…
민가	일반 백성들이 사는 집.
민간	일반 백성들 사이. 2. 관청이나 정부 기관에 속하지 않음.
민간교예	민간에서 전하여 내려오는 곡예.
민간극	민속극’의 북한어.
민간무력	군인이 아닌 민간인으로 조직된 무력.
민간무용	민속무’의 북한어.
민간문학	구비 문학’의 북한어.
민간미술	전문가가 아닌 민간인이 창작하는 미술.
민간박명	상용박명’의 북한어.
민간사자본	자본주의 사회에서 개별적 자본가 또는 자본가 집단이 소유하고 있는 자본. 국가 자본과 구별되는 자본으로서…
민간업자	민간 기업체를 운영하는 사람.
민간예술	민속 예술’의 북한어.
민간오락	민간에서 전하여 내려오는 대중적인 오락.
민간외교관	예술, 문화, 체육 따위의 분야에서 다른 나라와 친선 도모를 하기 위하여 힘쓰는 민간인.
민깅	면경’의 방언
민낯미인	화장하지 않은 맨얼굴이 아름다운 여인.
민낯사진	얼굴 화장을 하지 않은 상태로 찍은 사진.
민낯셀카	얼굴 화장을 하지 않은 상태로 찍은 셀프 카메라.
민낯종결자	화장을 하지 않은 얼굴인데도 미모가 단연 돋보이는 사람을 비유적으로 이르는 말.
민마구리	오징어’의 방언
민볏이끼	볏이낏과의 이끼. 암수한그루로 잎은 넓은 달걀 모양 또는 사각형으로 서로 접히거나 겹치고 끝은…
민속마을	고유한 민속을 간직하고 있는 마을.
민족부르죠아지	민족 부르주아’의 북한어.
민주주의는회사문앞에서멈춘다	우석훈(禹晳熏)이 펴낸 책. 2018년에 출간되었다.
민지닻채찍벌레	원생동물의 하나. 앞뿔은 길고 곧은데 뒤뿔은 급하게 구부러져 앞으로 향하였다. 세포의 모서리는 활…
민츨민츨하다	여럿이 미끈하고 밋밋하다.
민틋	민틋하다’의 어근.
민휼	불쌍한 사람을 도와줌. 또는 불쌍하게 여기어 도와줌.
믿거	믿고 거르다’를 줄여 이르는 말. 관심을 주지 않거나 관계를 맺지 않는다는 뜻으로 쓴다.
믿고거르다	나쁜 평판을 듣거나 직관을 믿고, 어떤 대상을 고려 대상에서 미리 제하거나 그 대상과 관계를 맺지 아니하다.
믿듣	믿고 듣다’를 줄여 이르는 말.
믿보	믿고 보다’를 줄여 이르는 말.
믿브다	미쁘다’의 옛말.
믿비	미쁘게.
믿었어너같은놈	로즈 작사·작곡의 대중가요. 2010년에 발표된 윤화재인의 앨범에 수록되어 있다.
믿을맨	기대를 저버리지 않을 사람.
믿을수없어요	오욱철 작사, 남성 작곡의 대중가요.1994년에 발표된 배일호의 앨범에 수록되어 있다.
믿을수자	유효 숫자’의 북한어. ⇒규범 표기는 ‘믿을 숫자’이다.
믿음구간	신뢰 구간’의 북한어.
믿음도	요소 또는 체계가 주어진 운영 조건에서 일정한 기간에 부여된 자기 기능을 수행하는 확률. 고장이 없는…
믿음도시험	장치의 믿음도를 평가하기 위하여 여러 가지 조건에서 진행하는 시험.
믿음성리론	요소나 체계의 일정한 지표를 믿을 수 있는가 없는가를 연구하는 이론. 요소 또는 체계가 주어진 운영…
믿음성스레	믿음직한 성질이 있게.
믿음에대하여	박상영(朴相映)이 지은 소설. 2022년에 출간되었다.
믿음의글들나의고백	이재철이 지은 책. 1992년에 간행되었다.
믿음직	믿음직하다’의 어근.
믿음직스레	믿음직한 데가 있게.
믿음직시리	믿음직스레’의 방언
밀가다	멀겋다’의 방언
밀가루면	밀가루로 만든 면.
밀가루반죽	밀가루에 물을 부어 이겨 갬. 또는 그렇게 한 것.
밀가루설기떡	밀가루로 만든 백설기. 밀가루에 소금물을 조금씩 뿌리면서 보슬보슬하게 비빈 다음 완두 또는 땅콩, 쑥…
밀가루음식	밀가루로 만든 음식.
밀가루체	밀가루를 덩어리지지 않게 하고, 곱게 거르는 촘촘한 체.
밀가루팩	밀가루를 이용한 팩. 우유에 밀가루를 넣고 걸죽해질 때까지 밀가루를 섞어 얼굴 전체에 펴 바른다. 각질…
밀가루풀	밀가루를 물에 풀어 쑨 풀.
밀가리	밀가루’의 방언
밀가을	익은 밀을 거두어들이는 일.
밀각질	일을 스스로 하지 않고 이리 미루고 저리 미루고 하는 짓.
밀감	운향과의 늘푸른나무. 귤의 일종으로, 열매는 주황색 껍질에 싸여 있으며 새콤달콤한 맛이 난다. 2. 이용…
밀갑	예전에, 밀부(密符)를 넣어 두던 나무 상자.
밀갛다	멀겋다’의 방언
밀개	꿀벌이 벌집의 구멍에 꿀을 넣고 밀로 덮은 뚜껑. 2. ‘고무래’의 방언
밀개식현수콘베아	물건을 싣는 틀과 미는 기구의 궤도가 공중에 따로 설치되어 있는 운반 기계. ⇒규범 표기는 ‘밀개식 현수…
밀거다	묽다’의 방언
밀겋다	훤하게 멀겋다.
밀겨떡	밀개떡’의 북한어.
밀경	허가 없이 남몰래 땅을 일구어 약초나 농작물을 심어 가꿈.
밀계	남몰래 계약을 맺음. 또는 그 계약. 2. 남몰래 꾸미는 계책. 3. 임금에게 넌지시 글을 올림. 또는…
밀고	남몰래 넌지시 일러바침.
밀고당기기	상대보다 나은 위치를 차지하기 위하여 서로 힘겨루기를 하는 일.
밀고약	밀랍과 식물성 기름으로 만든 고약. 조금 단단하지만 체온에 누글누글해져 상온에서 붙일 수 있으며, 고약의…
밀도가름몫분석	광석을 이루는 성분들의 밀도를 분석하는 방법.
밀땜	꿰지거나 터진 곳을 밀가루로 때우는 일.
밀렵	허가를 받지 않고 몰래 사냥함.
밀리뢴트겐	방사능의 양을 나타내는 단위. 1밀리뢴트겐은 1뢴트겐의 1,000분의 1이다.
밀마	규정된 체계에 의하여 글자 또는 숫자로 만들어 해설문을 보고 해독하는 비밀 문건의 약정 기호.
밀스펙	미군에서 요구하는 성능 기준에 맞춘 납품 규격.
밀어넣다	밀어서 안으로 들어가게 하다. 2. 어려운 처지나 상태에 빠지게 하다. 3. 힘써서 조직이나 단체 따위에…
밀웜	갈색거저리의 애벌레. 식충 식물이나 식충 동물의 먹이 따위로 사용된다.
밀지마	구지안 외 3인 작사, &lt;IN&gt;케이지&lt;/IN&gt;·곰돌군 작곡의 대중가요. 2016년에…
밀짚모자를쓴귀스타브보이어	프랑스의 화가 세잔이 그린 그림. 1870~1871년에 제작되었으며, 미국 뉴욕의 메트로폴리탄 미술관에…
밀짚모자를쓴남자	프랑스의 화가 쇠라가 그린 그림. 1883~1884년에 제작되었으며, 미국의 예일 대학교 미술관에…
밀짚모자를쓴소녀	프랑스의 화가 르누아르가 그린 그림. 1908년경에 제작되었으며, 프랑스 파리의…
밀푀유	천 겹의 잎사귀라는 뜻으로, 밀가루 반죽을 여러 겹의 층상 구조로 만들어 바삭하게 구운 프랑스식 과자.
밀프렙	일정 기간의 식사를 한 번에 미리 준비해 놓는 일. 또는 그런 식사.
밁다	묽다’의 방언
밈드	일반적으로 병렬 처리 방식에 의하여 작동을 하는 슈퍼컴퓨터의 구조를 기술하는 것. 여러 개의 명령어와…
밈물	조수’의 방언 2. ‘메밀’의 방언
밈생이	염소’의 방언
밈소	염소’의 방언
밈주	염주’의 방언
밈통	발을 둥글고 길게 엮어 만든 통발을 냇물에 넣어 놓고 물고기가 그 안에 들어가게 하여 잡는 어구(漁具).…
밉광스레	보기에 매우 밉살스러운 데가 있게.
밉광이	몹시 밉살스럽게 노는 사람.
밉꼴	밉게 생긴 모양새 또는 밉게 노는 꼬락서니.
밉꼴사납다	겉모습이나 하는 짓이 아주 밉고 흉하다.
밉꼴스럽다	밉살스럽다’의 북한어.
밉다	모양, 생김새, 행동거지 따위가 마음에 들지 않거나 눈에 거슬리는 느낌이 있다. 2. 모양, 생김새…
밉둥	어린아이가 하는 미운 짓.
밉살머리스레	밉살스레’를 속되게 이르는 말.
밉살스레	보기에 말이나 행동이 남에게 몹시 미움을 받을 만한 데가 있게.
밉살시리	밉살스레’의 방언
밉상스레	보기에 밉살스러운 데가 있게.
밉상시리	밉상스레’의 방언
밉스	컴퓨터의 처리 속도를 나타내는 단위. 1밉스는 1초에 일백만 개의 명령을 수행할 수 있는 속도이다.
밋갑	미끼’의 방언
밋그라지	미꾸라지’의 옛말.
밋기	미끼’의 옛말.
밋끼	밑구멍’의 방언
밋밋	밋밋하다’의 어근. 2. 물이나 기름이 그릇 위로 흘러넘치는 모양
밋밋스름하다	경사나 굴곡이 심하지 않고 평평하고 비스듬한 느낌이 있다.
밋밋스름히	경사나 굴곡이 심하지 않고 평평하고 비스듬한 느낌으로.
밍감	맹감’의 방언
밍거스	찰스 밍거스, 미국의 흑인 재즈 콘트라베이스 연주자·작곡가(1922~1979). 모던 재즈의…
밍게	멍에’의 방언 2. ‘트집’의 방언
밍그적밍그적	앞으로 나가지 못하고 제자리에서 자꾸 뭉개는 모양.
밍근	밍근하다’의 어근. 2. ‘밍근하다’의 어근.
밍글락	뭉글’의 방언
밍금	능금’의 방언
밍긋이	뭉긋이’의 북한어.
밍내기	명매기’의 방언
밍년	명년’의 방언
밍디기	명매기’의 방언
밍미기	명매기’의 방언
밍밍	밍밍하다’의 어근.
밍색	명색’의 방언
밍성	명성’의 방언
밍연	명년’의 방언
밍열이	명매기’의 방언
밍월	명월’의 방언
밍절	명절’의 방언
밍주	명주’의 방언
밍지	명주’의 방언
밍크	미국밍크’를 일상적으로 이르는 말.
밍태	명태’의 방언
밑가슴	여성의 가슴에서 아래쪽에 해당하는 부분.
밑국물	탕이나 국의 맛을 내는 기본 국물.
밑길이	밑위길이’의 북한어.
밑깃	깃꺾임선의 안쪽에 놓이는 깃의 한 부분. 곧 깃달선과 깃꺾임선 사이에 놓여 목에 직접 닿는 부분이다.
밑날날개칼	밀링 커터’의 북한어.
밑단	기단’의 북한어.
밑돌무지	얼음장의 밑바닥에 깔려 있는 돌무지.
밑층뜨랄	전개판으로 그물 아가리를 벌려 주면서 배로 저층을 끌어 물고기를 잡는 자루 모양의 그물. 가자미, 명태…
바가	박하’의 방언
바가각	입이 갓 떨어진 거위나 오리, 개구리 따위가 조금 작게 지르는 소리.
바가각바가각	입이 갓 떨어진 거위나 오리, 개구리 따위가 잇따라 조금 작게 지르는 소리.
바가노바	아그리피나 야코블레브나 바가노바, 소련의 발레리나·발레 교사(1879~1951). 섬세하고 정확성에…
바가닥	작고 단단한 물건이 맞닿아 문질리다가 그칠 때 나는 소리.
바가드	가장 오래된 형태의 브르타뉴 음악. 백파이프 밴드이며, 크고 작은 축제와 퍼레이드에서 빠지지 않는…
바가미	바구니’의 방언 2. ‘바구미’의 방언
바가바	석가모니’를 높여 이르는 말.
바가바드기타	고대 인도의 힌두교 경전의 하나. 거룩한 신의 노래라는 뜻으로, 인도의 대서사시 ≪마하바라다≫의 제6권에…
바가이	바가지’의 방언
바가지	물이나 곡식을 퍼내는 데 쓰는 그릇.
바가지들이	물이나 술 따위를 바가지째로 들이켜는 일.
바가지모	바가지에 담아 가지고 다닐 정도로 매우 어린 모.
바가지속	박속’의 북한어.
바가지식적재기	짐을 퍼 담는 부분이 바가지 모양으로 된 적재기.
바가지콘베아	아래위로 돌아가는 벨트나 사슬에 고정된 바가지에 짐을 달아 연속적으로 나르는 컨베이어. ⇒규범 표기는…
바가지톱	바가지 모양으로 생긴 톱. 판형 소재를 둥글게 자르는 데 쓴다.
바가지통	바가지’를 속되게 이르는 말.
바가찌	바가지’의 방언
바가치	바가지’의 방언 2. ‘바지랑대’의 방언
